URL,Venue Name,Phone,Venue Highlights,Guest Capacity,Location
https://www.wedding-spot.com/venue/12515/garden-theatre/,Garden Theatre,407-877-4736,Valet parking; Valet parking,Accommodates up to 295 guests,"160 West Plant Street Winter Garden, FL 34787"
https://www.wedding-spot.com/venue/10183/old-bethel/,Old Bethel,618-698-4846,Valet parking; Valet parking,Accommodates up to 450 guests,"7995 East 21st Street Indianapolis, IN 46219"
https://www.wedding-spot.com/venue/9852/woodland-hills/,Woodland Hills,714-674-1983,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 175 guests,"5700 Rudnick  Avenue Woodland Hills, CA 91367"
https://www.wedding-spot.com/venue/6604/pelican-cove-hotel/,Pelican Cove Hotel,305-664-9948,Rentals included; Valet parking; Rentals included; Valet parking,Accommodates up to 200 guests,"84457 Overseas Highway Islamorada, FL 33036"
https://www.wedding-spot.com/venue/15703/1886-crescent-hotel-spa/,1886 Crescent Hotel & Spa,479-253-9766,Indoor and outdoor spaces; Rentals included; Indoor and outdoor spaces; Rentals included,Accommodates up to 250 guests,"75 Prospect Avenue Eureka Springs, AR 72632"
https://www.wedding-spot.com/venue/15080/renaissance-ross-bridge-golf-resort-spa/,Renaissance Ross Bridge Golf Resort & Spa,N/A,Award winner; Indoor and outdoor spaces; Rentals included; Award winner; Indoor and outdoor spaces; Rentals included,Accommodates up to 850 guests,"4000 Grand Avenue Birmingham, AL 35226"
https://www.wedding-spot.com/venue/11449/coles-garden-wedding-and-event-center/,Coles Garden Wedding and Event Center,N/A,Award winner; Indoor and outdoor spaces; Upgraded rentals included; Award winner; Indoor and outdoor spaces; Upgraded rentals included,Accommodates up to 500 guests,"1415 Northeast 63rd Street Oklahoma City, OK 73111"
https://www.wedding-spot.com/venue/4030/wolf-creek-resort/,Wolf Creek Resort,N/A,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 200 guests,"3873 North Wolf Creek Drive Eden, UT 84310"
https://www.wedding-spot.com/venue/16670/napa-valley-wine-train/,Napa Valley Wine Train,707-253-0920,Indoor and outdoor spaces; Upgraded rentals included; Rentals included; Indoor and outdoor spaces; Upgraded rentals included; Rentals included,Accommodates up to 250 guests,"1275 Mckinstry Street Napa, CA 94559"
https://www.wedding-spot.com/venue/13944/hilton-garden-inn-scottsdale-north-perimeter-center/,Hilton Garden Inn Scottsdale North/Perimeter Center,480-406-9908,Valet parking; Valet parking,Accommodates up to 60 guests,"8550 East Princess Drive Scottsdale, AZ 85255"
https://www.wedding-spot.com/venue/11080/trou-normand/,Trou-Normand,415-975-0876,Valet parking; Valet parking,Accommodates up to 80 guests,"140 New Montgomery Street San Francisco, CA 94105"
https://www.wedding-spot.com/venue/12128/sharon-lynne-wilson-center-for-the-arts/,Sharon Lynne Wilson Center For The Arts,262-373-5028,Indoor and outdoor spaces; Indoor and outdoor spaces,Accommodates up to 1000 guests,"3270 Mitchell Park Drive, Brookfield, WI 53045"
https://www.wedding-spot.com/venue/4218/holden-arboretum/,Holden Arboretum,N/A,Award winner; Indoor and outdoor spaces; Valet parking; Award winner; Indoor and outdoor spaces; Valet parking,Accommodates up to 1 guests,"9550 Sperry Road Kirtland, OH 44094"
https://www.wedding-spot.com/venue/8145/pebble-creek-wedding/,Pebble Creek Wedding,336-908-3817,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 200 guests,"1163 Hylton Road Laurel Fork, VA 24352"
https://www.wedding-spot.com/venue/11149/the-chapel-of-roses/,The Chapel of Roses,626-793-0248,BYO; Valet parking; BYO; Valet parking,Accommodates up to 100 guests,"61 North Hill Avenue Pasadena, CA 91106"
https://www.wedding-spot.com/venue/2136/east-lake-woodlands-country-club/,East Lake Woodland's Country Club,N/A,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 250 guests,"1055 East Lake Woodlands Parkway Oldsmar, FL 34677"
https://www.wedding-spot.com/venue/733/mammoth-mountain-sundecks-mill-caf-and-mccoy-station/,"Mammoth Mountain - Sundecks, Mill Café, and McCoy Station",760-914-2561,Rentals included; Valet parking; Rentals included; Valet parking,Accommodates up to 250 guests,"10001 Minaret Road  Mammoth Lakes, CA 93546"
https://www.wedding-spot.com/venue/2099/bayonet-and-black-horse/,Bayonet and Black Horse,831-264-6317,Award winner; Indoor and outdoor spaces; Rentals included; Award winner; Indoor and outdoor spaces; Rentals included,Accommodates up to 200 guests,"1 McClure Way Seaside, CA 93955"
https://www.wedding-spot.com/venue/14366/the-brown-pusey-house/,The Brown-Pusey House,270-765-2515,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 300 guests,"128 Cs-1320 Elizabethtown, KY 42701"
https://www.wedding-spot.com/venue/6515/tennessee-grasslands-golf-country-club/,Tennessee Grasslands Golf & Country Club,615-575-4307,Indoor and outdoor spaces; Upgraded rentals included; Rentals included; Indoor and outdoor spaces; Upgraded rentals included; Rentals included,Accommodates up to 200 guests,"981 Plantation Boulevard 1445 Foxland Blvd.Gallatin, TN 37066"
https://www.wedding-spot.com/venue/11312/hotel-mazarin/,Hotel Mazarin,504-503-1463,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 150 guests,"730 Bienville Street New Orleans, LA 70130"
https://www.wedding-spot.com/venue/46/lauberge-carmel/,L'Auberge Carmel,831-622-5907,Accommodation offered; Indoor and outdoor spaces; Valet parking; Accommodation offered; Indoor and outdoor spaces; Valet parking,Accommodates up to 60 guests,"Monte Verde Street at Seventh Carmel, CA 93921"
https://www.wedding-spot.com/venue/11067/pier-south-resort/,Pier South Resort,619-621-5903,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 100 guests,"800 Seacoast Drive Imperial Beach, CA 91932"
https://www.wedding-spot.com/venue/4765/strawhouse-resorts/,Strawhouse Resorts,530-623-1990,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 150 guests,"31301 CA-299 Junction City, CA 96048"
https://www.wedding-spot.com/venue/12972/gale-vineyards/,Gale Vineyards,530-891-1264,BYO; Valet parking; BYO; Valet parking,Accommodates up to 200 guests,"9345 Stanford Lane Durham, CA 95938"
https://www.wedding-spot.com/venue/472/bargetto-winery/,Bargetto Winery,831-475-2258,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 150 guests,"3535 North Main Street Soquel, CA 95073"
https://www.wedding-spot.com/venue/9613/delta-party-barn/,Delta Party Barn,209-509-6704,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 200 guests,"Private Estate Address withheld for privacyLos Banos, CA 93635"
https://www.wedding-spot.com/venue/5873/always-forever-weddings-and-receptions/,Always & Forever Weddings and Receptions,N/A,Indoor and outdoor spaces; Food and beverage provided; Upgraded rentals included; Indoor and outdoor spaces; Food and beverage provided; Upgraded rentals included,Accommodates up to 150 guests,"2902 Lake East Drive Las Vegas, NV 89117"
https://www.wedding-spot.com/venue/8259/foster-creek-farm/,Foster Creek Farm,949-529-0445,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 300 guests,"2577 Foster Creek Road Belgrade, MT 59714"
https://www.wedding-spot.com/venue/5889/moonrise-hotel/,Moonrise Hotel,N/A,Award winner; Indoor and outdoor spaces; Rentals included; Award winner; Indoor and outdoor spaces; Rentals included,Accommodates up to 150 guests,"6177 Delmar Boulevard St. Louis, MO 63112"
https://www.wedding-spot.com/venue/13291/butterfly-kisses-pavilion/,Butterfly Kisses Pavilion,910-421-0067,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 120 guests,"8115 US-70 Newport, NC 28570"
https://www.wedding-spot.com/venue/9538/del-marcos-hotel/,Del Marcos Hotel,N/A,BYO; Valet parking; BYO; Valet parking,Accommodates up to 75 guests,"225 West Baristo Road Palm Springs, CA 92262"
https://www.wedding-spot.com/venue/7801/smoky-ridge-chapel/,Smoky Ridge Chapel,800-893-7247,Indoor and outdoor spaces; Upgraded rentals included; Valet parking; Indoor and outdoor spaces; Upgraded rentals included; Valet parking,Accommodates up to 25 guests,"1719 Timber Ridge Way Sevierville, TN 37862"
https://www.wedding-spot.com/venue/7498/abbot-s-passage-winery-formerly-valley-of-the-moon/,"Abbot’s Passage Winery, formerly Valley of the Moon",707-755-7499,Indoor and outdoor spaces; Upgraded rentals included; Indoor and outdoor spaces; Upgraded rentals included,Accommodates up to 10 guests,"777 Madrone Road Glen Ellen, CA 95441"
https://www.wedding-spot.com/venue/12047/apple-acres-farm/,Apple Acres Farm,207-710-8322,BYO; Valet parking; BYO; Valet parking,Accommodates up to 150 guests,"363 Durgintown Road Hiram, ME 04041"
https://www.wedding-spot.com/venue/4806/rockwood-lodge-highlands-nc/,"Rockwood Lodge - Highlands, NC",N/A,Accommodation offered; BYO; Accommodation offered; BYO,Accommodates up to 100 guests,"0000 Highlands, NC 28741"
https://www.wedding-spot.com/venue/10782/lillian-farms-bed-breakfast/,Lillian Farms Bed & Breakfast,979-421-6332,Indoor and outdoor spaces; BYO; Indoor and outdoor spaces; BYO,Accommodates up to 300 guests,"12570 fm 1155 East Washington, TX 77880"
https://www.wedding-spot.com/venue/12565/the-westin-monache-resort-mammoth/,"The Westin Monache Resort, Mammoth",760-934-0454,Valet parking; Valet parking,Accommodates up to 170 guests,"50 Hillside Drive Mammoth Lakes, CA 93546"
https://www.wedding-spot.com/venue/1052/community-congregational-church-of-tiburon/,Community Congregational Church of Tiburon,415-435-9108,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 150 guests,"145 Rock Hill Drive Tiburon, CA 94920"
https://www.wedding-spot.com/venue/474/sequoia-mansion-by-wedgewood-weddings/,Sequoia Mansion by Wedgewood Weddings,866-966-3009,Indoor and outdoor spaces; Rentals included; Indoor and outdoor spaces; Rentals included,Accommodates up to 220 guests,"643 Bee Street Placerville, CA 95667"
https://www.wedding-spot.com/venue/14706/cuvier-club-by-wedgewood-weddings/,Cuvier Club by Wedgewood Weddings,N/A,2x award winner; Indoor and outdoor spaces; 2x award winner; Indoor and outdoor spaces,Accommodates up to 300 guests,"7776 Eads Avenue La Jolla, CA 92037"
https://www.wedding-spot.com/venue/11224/joseph-grant-park/,Joseph Grant Park,N/A,BYO; Valet parking; BYO; Valet parking,Accommodates up to 160 guests,"18405 Mt Hamilton Road Mt Hamilton, CA 95140"
https://www.wedding-spot.com/venue/15227/brick-mortar/,Brick + Mortar,N/A,Award winner; Award winner,Accommodates up to 300 guests,"229 S Emporia Street Wichita, KS 67202"
https://www.wedding-spot.com/venue/5488/hoyt-arboretum/,Hoyt Arboretum,503-865-2388,Award winner; BYO; Valet parking; Award winner; BYO; Valet parking,Accommodates up to 100 guests,"4000 SW Fairview Boulevard Portland, OR 97221"
https://www.wedding-spot.com/venue/14556/trail-end-historic-site/,Trail End Historic Site,307-674-4589,Valet parking; Valet parking,Accommodates up to 350 guests,"400 Clarendon Avenue Sheridan, WY 82801"
https://www.wedding-spot.com/venue/9585/kenwood-inn-and-spa/,Kenwood Inn and Spa,707-255-1197,N/A,Accommodates up to 80 guests,"10400 Sonoma Highway Kenwood, CA 95452"
https://www.wedding-spot.com/venue/11208/appian-way/,Appian Way,N/A,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 100 guests,"Private Estate Address withheld for privacyLos Angeles, CA 90046"
https://www.wedding-spot.com/venue/13487/the-captain-wohlt-inn/,The Captain Wohlt Inn,573-486-3357,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 50 guests,"123 East 3rd Street Hermann, MO 65041"
https://www.wedding-spot.com/venue/4400/glenview-mansion/,Glenview Mansion,240-314-8660,Award winner; Indoor and outdoor spaces; BYO; Award winner; Indoor and outdoor spaces; BYO,Accommodates up to 400 guests,"603 Edmonston Drive Rockville, MD 20851"
https://www.wedding-spot.com/venue/16706/the-barn-at-blackstone-national/,The Barn at Blackstone National,N/A,Indoor and outdoor spaces; BYO; Rentals included; Indoor and outdoor spaces; BYO; Rentals included,Accommodates up to 150 guests,"227 Putnam Hill Road Sutton, MA 01590"
https://www.wedding-spot.com/venue/5090/adele-grage-cultural-center/,Adele Grage Cultural Center,904-247-5828,BYO; Valet parking; BYO; Valet parking,Accommodates up to 65 guests,"716 Ocean Boulevard  Atlantic Beach, FL 32233"
https://www.wedding-spot.com/venue/7000/the-bishops-house/,The Bishops' House,208-342-3279,Indoor and outdoor spaces; BYO; Upgraded rentals included; Indoor and outdoor spaces; BYO; Upgraded rentals included,Accommodates up to 150 guests,"2420 Old Penitentiary Road Boise, ID 83712"
https://www.wedding-spot.com/venue/10520/the-newport-beach-civic-center-community-room/,The Newport Beach Civic Center Community Room,949-644-3163,Valet parking; Valet parking,Accommodates up to 150 guests,"100 Civic Center Drive Newport Beach, CA 92660"
https://www.wedding-spot.com/venue/10048/westin-cape-coral-cape-coral/,"Westin Cape Coral, Cape Coral",239-541-5041,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 400 guests,"5951 Silver King Boulevard Cape Coral, FL 33914"
https://www.wedding-spot.com/venue/5347/shelburne-vineyard/,Shelburne Vineyard,802-985-8222,2x award winner; Indoor and outdoor spaces; Valet parking; 2x award winner; Indoor and outdoor spaces; Valet parking,Accommodates up to 250 guests,"6308 Shelburne Road Shelburne, VT 05482"
https://www.wedding-spot.com/venue/5806/cracchiolos-hall/,Cracchiolos Hall,530-662-3213,Upgraded rentals included; Rentals included; Valet parking; Upgraded rentals included; Rentals included; Valet parking,Accommodates up to 125 guests,"1320 East Main Street Woodland, CA 95695"
https://www.wedding-spot.com/venue/3853/basel-cellars/,Basel Cellars,509-522-0220,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 300 guests,"2901 Old Milton Highway Walla Walla, WA 99362"
https://www.wedding-spot.com/venue/9724/hamon-hall/,Hamon Hall,214-954-9925,BYO; BYO,Accommodates up to 200 guests,"2403 Flora Street Dallas, TX 75201"
https://www.wedding-spot.com/venue/14461/alfred-caldwell-lily-pool/,Alfred Caldwell Lily Pool,773-883-7275,Upgraded rentals included; Valet parking; Upgraded rentals included; Valet parking,Accommodates up to 16 guests,"125 West Fullerton Parkway Chicago, IL 60614"
https://www.wedding-spot.com/venue/9286/la-marguerite/,La Marguerite,512-995-8635,Rehearsal dinner and bridal shower; Indoor and outdoor spaces; BYO; Rehearsal dinner and bridal shower; Indoor and outdoor spaces; BYO,Accommodates up to 126 guests,"1213 Kott Road Fredericksburg, TX 78624"
https://www.wedding-spot.com/venue/3322/adero-scottsdale/,ADERO Scottsdale,N/A,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 180 guests,"13225 North Eagle Ridge Drive Scottsdale, AZ 85268"
https://www.wedding-spot.com/venue/13450/the-lands-weddings-events/,The Lands Weddings & Events,937-652-1528,Indoor and outdoor spaces; BYO; Rentals included; Indoor and outdoor spaces; BYO; Rentals included,Accommodates up to 300 guests,"1778 West State Route 29 Urbana, OH 43078"
https://www.wedding-spot.com/venue/11878/arling-center-at-tamarack-resort/,Arling Center At Tamarack Resort,N/A,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 160 guests,"311 Village Drive Tamarack, ID 83615"
https://www.wedding-spot.com/venue/6451/oliver-lodge/,Oliver Lodge,603-387-3940,Accommodation offered; Indoor and outdoor spaces; BYO; Accommodation offered; Indoor and outdoor spaces; BYO,Accommodates up to 100 guests,"92 Powers Road Meredith, NH 03253"
https://www.wedding-spot.com/venue/15014/forty-five-north-vineyard-and-winery/,Forty-Five North Vineyard and Winery,231-271-1188,Valet parking; Valet parking,Accommodates up to 200 guests,"8580 East Horn Road Lake Leelanau, MI 49653"
https://www.wedding-spot.com/venue/15944/hacienda-de-las-flores/,Hacienda de las Flores,925-888-7045,Indoor and outdoor spaces; BYO; Indoor and outdoor spaces; BYO,Accommodates up to 200 guests,"2100 Donald Drive Moraga, CA 94556"
https://www.wedding-spot.com/venue/13110/seward-windsong-lodge/,Seward Windsong Lodge,N/A,Award winner; Indoor and outdoor spaces; Rentals included; Award winner; Indoor and outdoor spaces; Rentals included,Accommodates up to 80 guests,"31752 Herman Leirer Road Seward, AK 99664"
https://www.wedding-spot.com/venue/12123/smothers-park/,Smothers Park,270-687-8333,Valet parking; Valet parking,Accommodates up to 200 guests,"199 West Veterans Boulevard Owensboro, KY 42303"
https://www.wedding-spot.com/venue/9947/hyatt-house-naples-5th-avenue/,Hyatt House Naples/5th Avenue,239-417-6787,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 155 guests,"1345 5th Avenue South Naples, FL 34102"
https://www.wedding-spot.com/venue/2405/helwig-winery-and-vineyards/,Helwig Winery and Vineyards,209-245-5200,Upgraded rentals included; Rentals included; Valet parking; Upgraded rentals included; Rentals included; Valet parking,Accommodates up to 150 guests,"11555 Shenandoah Road Plymouth, CA 95669"
https://www.wedding-spot.com/venue/11313/weddings-at-the-grove/,Weddings at The Grove,N/A,BYO; Upgraded rentals included; BYO; Upgraded rentals included,Accommodates up to 500 guests,"14265 E. Goodfellow Ave. Sanger, CA 93657"
https://www.wedding-spot.com/venue/14485/jp-denmark/,JP Denmark,605-685-4842,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 450 guests,"44936 289th Street Viborg, SD 57070"
https://www.wedding-spot.com/venue/11375/martine-inn/,Martine Inn,831-373-3388,Indoor and outdoor spaces; Indoor and outdoor spaces,Accommodates up to 100 guests,"255 Ocean View Boulevard Pacific Grove, CA 93950"
https://www.wedding-spot.com/venue/4354/tahoe-biltmore/,Tahoe Biltmore,775-833-6724,Award winner; Indoor and outdoor spaces; Upgraded rentals included; Award winner; Indoor and outdoor spaces; Upgraded rentals included,Accommodates up to 300 guests,"#5 Highway 28 Crystal Bay, NV 89402"
https://www.wedding-spot.com/venue/14504/48-fields/,48 Fields,703-216-1585,Indoor and outdoor spaces; BYO; Upgraded rentals included; Indoor and outdoor spaces; BYO; Upgraded rentals included,Accommodates up to 120 guests,"43372 Spinks Ferry Road Leesburg, VA 20176"
https://www.wedding-spot.com/venue/422/viaggio-estate-and-winery/,Viaggio Estate and Winery,209-368-1378,Indoor and outdoor spaces; BYO; Rentals included; Indoor and outdoor spaces; BYO; Rentals included,Accommodates up to 3000 guests,"100 East Taddei Road Acampo, CA 95220"
https://www.wedding-spot.com/venue/10338/country-day-castles-and-stables/,Country Day Castles and Stables,904-343-9492,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 100 guests,"2940 Jane Lane Hilliard, FL 32046"
https://www.wedding-spot.com/venue/11404/cacapon-resort-state-park/,Cacapon Resort State Park,N/A,Award winner; Indoor and outdoor spaces; Award winner; Indoor and outdoor spaces,Accommodates up to 200 guests,"818 Cacapon Lodge Drive Berkeley Springs, WV 25411"
https://www.wedding-spot.com/venue/14032/the-southern-museum/,The Southern Museum,770-427-2117,BYO; BYO,Accommodates up to 175 guests,"2829 Cherokee Street Northwest Kennesaw, GA 30144"
https://www.wedding-spot.com/venue/2876/mcmenamins-crystal-ballroom-hotel/,McMenamins Crystal Ballroom & Hotel,503-288-3286,Rentals included; Valet parking; Rentals included; Valet parking,Accommodates up to 300 guests,"303 SW 12th Avenue Portland, OR 97205"
https://www.wedding-spot.com/venue/14818/rhodes-on-the-pawtuxet/,Rhodes on the Pawtuxet,401-785-4333,Rentals included; Valet parking; Rentals included; Valet parking,Accommodates up to 400 guests,"60 Rhodes Place Cranston, RI 02905"
https://www.wedding-spot.com/venue/3309/trevi-italian-restaurant/,TREVI Italian Restaurant,702-735-4663,Upgraded rentals included; Valet parking; Upgraded rentals included; Valet parking,Accommodates up to 500 guests,"Forum Shops at Caesars 3500 South Las Vegas BoulevardLas Vegas, NV 89109"
https://www.wedding-spot.com/venue/14998/groveland-fairways/,Groveland Fairways,978-373-2872,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 200 guests,"156 Main Street Groveland, MA 01834"
https://www.wedding-spot.com/venue/14252/a-to-z-guest-ranch/,A To Z Guest Ranch,580-244-3729,Indoor and outdoor spaces; BYO; Upgraded rentals included; Indoor and outdoor spaces; BYO; Upgraded rentals included,Accommodates up to 25 guests,"64599 Ashby Road Smithville, OK 74957"
https://www.wedding-spot.com/venue/6656/keeneland/,Keeneland,N/A,Indoor and outdoor spaces; Upgraded rentals included; Rentals included; Indoor and outdoor spaces; Upgraded rentals included; Rentals included,Accommodates up to 400 guests,"4201 Versailles Road Lexington, KY 40510"
https://www.wedding-spot.com/venue/12444/the-hermitage-clubhouse/,The Hermitage Clubhouse,802-464-4399,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 300 guests,"183 Gatehouse Trail Wilmington, VT 05363"
https://www.wedding-spot.com/venue/5298/lauderdale-isles-yacht-tennis-club/,Lauderdale Isles Yacht & Tennis Club,954-583-7422,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 150 guests,"2637 Whale Harbor Lane Fort Lauderdale, FL 33312"
https://www.wedding-spot.com/venue/7103/rhinestone-wedding-chapel/,Rhinestone Wedding Chapel,615-881-3930,Valet parking; Valet parking,Accommodates up to 50 guests,"Old Murfreesboro Pike Nashville, TN 37217"
https://www.wedding-spot.com/venue/6727/historic-mabry-hazen-house/,Historic Mabry-Hazen House,865-522-8661,BYO; Valet parking; BYO; Valet parking,Accommodates up to 250 guests,"1711 Dandridge Avenue Knoxville, TN 37915"
https://www.wedding-spot.com/venue/6303/502-east-event-center-by-jonathan-byrds/,502 East Event Center by Jonathan Byrd's,317-843-1234,Award winner; Rentals included; Valet parking; Award winner; Rentals included; Valet parking,Accommodates up to 800 guests,"502 East Carmel Drive Carmel, IN 46032"
https://www.wedding-spot.com/venue/1078/the-retreat-by-wedgewood-weddings/,The Retreat by Wedgewood Weddings,866-966-3009,2x award winner; Indoor and outdoor spaces; Rentals included; 2x award winner; Indoor and outdoor spaces; Rentals included,Accommodates up to 225 guests,"8007 Soft Winds Drive Corona, CA 92883"
https://www.wedding-spot.com/venue/13172/bug-bee-hive-resort/,Bug Bee Hive Resort,320-243-4448,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 350 guests,"29659 Queen Bee Lane Paynesville, MN 56362"
https://www.wedding-spot.com/venue/13293/galena-log-cabin-guest-houses/,Galena Log Cabin Guest Houses,727-455-7527,BYO; Valet parking; BYO; Valet parking,Accommodates up to 75 guests,"11661 West Chetlain Lane Galena, IL 61036"
https://www.wedding-spot.com/venue/7242/grand-staircase-ceremonies-at-the-titanic-museum/,Grand Staircase Ceremonies at the Titanic Museum,N/A,Valet parking; Valet parking,Accommodates up to 25 guests,"2134 Parkway Pigeon Forge, TN 37863"
https://www.wedding-spot.com/venue/9364/salt-creek-grille-dana-point/,Salt Creek Grille Dana Point,949-661-7799,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 130 guests,"32802 Pacific Coast Highway Dana Point, CA 92629"
https://www.wedding-spot.com/venue/12831/bear-creek-lodge/,Bear Creek Lodge,208-634-3551,Indoor and outdoor spaces; BYO; Indoor and outdoor spaces; BYO,Accommodates up to 250 guests,"3492 ID-55 McCall, ID 83638"
https://www.wedding-spot.com/venue/7099/a-legendary-rooftop/,A Legendary Rooftop,913-788-3700,Valet parking; Valet parking,Accommodates up to 300 guests,"1843 Village West Parkway Kansas City, KS 66109"
https://www.wedding-spot.com/venue/204/flying-caballos-ranch/,Flying Caballos Ranch,805-704-9634,Award winner; Accommodation offered; BYO; Award winner; Accommodation offered; BYO,Accommodates up to 250 guests,"1150 Farmhouse Lane San Luis Obispo, CA 93401"
https://www.wedding-spot.com/venue/3788/the-maryland-state-boychoir-center-center-for-the-arts/,The Maryland State Boychoir Center Center for the Arts,410-554-8644,Indoor and outdoor spaces; BYO; Indoor and outdoor spaces; BYO,Accommodates up to 400 guests,"3400 Norman Avenue Baltimore, MD 21213"
https://www.wedding-spot.com/venue/14592/the-legacy-event-center/,The Legacy Event Center,816-830-0133,Indoor and outdoor spaces; BYO; Rentals included; Indoor and outdoor spaces; BYO; Rentals included,Accommodates up to 250 guests,"3103 State Highway N Albany, MO 64402"
https://www.wedding-spot.com/venue/4963/summerset-winery/,Summerset Winery,515-380-6289,Indoor and outdoor spaces; BYO; Valet parking; Indoor and outdoor spaces; BYO; Valet parking,Accommodates up to 256 guests,"15101 Fairfax Street Indianola, IA 50125"
https://www.wedding-spot.com/venue/12991/mount-pleasant-estates/,Mount Pleasant Estates,N/A,Indoor and outdoor spaces; Rentals included; Valet parking; Indoor and outdoor spaces; Rentals included; Valet parking,Accommodates up to 200 guests,"5634 High Street Augusta, MO 63332"
https://www.wedding-spot.com/venue/14338/the-tutwiler-hotel/,The Tutwiler Hotel,205-439-9107,Indoor and outdoor spaces; Valet parking; Indoor and outdoor spaces; Valet parking,Accommodates up to 75 guests,"2021 Park Place Birmingham, AL 35203"
https://www.wedding-spot.com/venue/11062/weddings-at-twin-oaks/,Weddings At Twin Oaks,760-304-5314,Indoor and outdoor spaces; Upgraded rentals included; Rentals included; Indoor and outdoor spaces; Upgraded rentals included; Rentals included,Accommodates up to 200 guests,"1441 N. Twin Oaks Valley Rd. San Marcos, CA 92069"
https://www.wedding-spot.com/venue/7049/myra-museum-gf-county-historical-society/,Myra Museum - GF County Historical Society,701-775-2216,Award winner; Indoor and outdoor spaces; Valet parking; Award winner; Indoor and outdoor spaces; Valet parking,Accommodates up to 190 guests,"2405 Belmont Road Grand Forks, ND 58201"
https://www.wedding-spot.com/venue/10303/the-lodge-at-pickwick-landing-state-park/,The Lodge at Pickwick Landing State Park,615-920-3432,Rentals included; Valet parking; Rentals included; Valet parking,Accommodates up to 425 guests,"116 State Park Rd POB 15/120 Playground Loop Counce, TN 38326"
https://www.wedding-spot.com/venue/13655/glass-chapel-tulsa/,Glass Chapel Tulsa,918-455-0888,Award winner; Indoor and outdoor spaces; BYO; Award winner; Indoor and outdoor spaces; BYO,Accommodates up to 150 guests,"1401 West Washington Street South Broken Arrow, OK 74012"
https://www.wedding-spot.com/venue/16156/hagley-museum-and-library/,Hagley Museum and Library,302-658-2400,Indoor and outdoor spaces; BYO; Upgraded rentals included; Indoor and outdoor spaces; BYO; Upgraded rentals included,Accommodates up to 250 guests,"298 Buck Road Wilmington, DE 19807"
https://www.wedding-spot.com/venue/6230/the-wedding-authority/,The Wedding Authority,904-826-0715,Indoor and outdoor spaces; Upgraded rentals included; Valet parking; Indoor and outdoor spaces; Upgraded rentals included; Valet parking,Accommodates up to 100 guests,"75 King Street Augustine, FL 32084"
https://www.wedding-spot.com/venue/13443/margaret-dean-wildflower-estate/,Margaret Dean Wildflower Estate,978-259-8413,BYO; Valet parking; BYO; Valet parking,Accommodates up to 150 guests,"1470 Littlefield Road  Brooks, ME 04921"
